Barcode #,Manufacturer,Model,Serial #,Location,Room
95912,Sharp,PN-LE701,-,West Campus,C157
146329,HP,EliteBook 840 G5 Touch,5CG9101KLV,Desert Vista Campus,C127
146330,HP,EliteBook 840 G5 Touch,5CG9116KN6,Desert Vista Campus,C127
146331,HP,EliteBook 840 G5 Touch,5CG9116N44,Desert Vista Campus,C127
146332,HP,EliteBook 840 G5 Touch,5CG9116MWP,Desert Vista Campus,C127
146333,HP,EliteBook 840 G5 Touch,5CG9116P6M,Desert Vista Campus,C127
146334,HP,EliteBook 840 G5 Touch,5CG9116K3Z,Desert Vista Campus,C127
146335,HP,EliteBook 840 G5 Touch,5CG9116P4M,Desert Vista Campus,C127
131909,HP,6200 Pro SFF,SMXL1311B35,District Office,A101
146336,HP,EliteBook 840 G5 Touch,5CG9101JXL,Desert Vista Campus,C127
131914,HP,6200 Pro SFF,SMXL1311B3B,District Office,-
146337,HP,EliteBook 840 G5 Touch,5CG9101KJC,Desert Vista Campus,C127
146338,HP,EliteBook 840 G5 Touch,5CG9101PHN,Desert Vista Campus,C127
146339,HP,EliteBook 840 G5 Touch,5CG9101K7H,Desert Vista Campus,C127
146340,HP,EliteBook 840 G5 Touch,5CG9101KQ3,Desert Vista Campus,C127
131883,HP,6200 Pro MT,MXL1311B5D,Maintenance and Security,-
131892,HP,6200 Pro MT,MXL1311B5G,District Office,A101
131897,HP,6200 Pro MT,MXL1311B59,District Office,A101
133157,HP,6200 Pro MT,MXL1512BGN,Maintenance and Security,MS180A
131908,HP,6200 Pro SFF,SMXL1311B30,District Office,A101
131912,HP,6200 Pro SFF,SMXL1311B32,District Office,A101
148925,Dell,Latitude 7400,7QVYW33,West Campus,C302
148920,Dell,Latitude 7400,1WVDX33,West Campus,C302
131920,HP,6200 Pro SFF,SMXL1311B3F,Maintenance and Security,-
131954,HP,6200 Pro SFF,S2UA1282R3T,District Office,A101
131955,HP,6200 Pro SFF,S2UA1282R3M,District Office,A101
148898,Dell,Latitude 7400,9PQYW33,West Campus,C302
148901,Dell,Latitude 7400,4BKYW33,West Campus,C302
148913,Dell,Latitude 7400,DFKYW33,West Campus,C302
148938,Dell,Latitude 7400,5SQYW33,West Campus,C302
131984,HP,6200 Pro SFF,2UA1282F5N,District Office,A101
131985,HP,6200 Pro SFF,S2UA1282F43,District Office,A101
148929,Dell,Latitude 7400,BNX8X33,West Campus,C302
131987,HP,6200 Pro SFF,S2UA1282F60,Maintenance and Security,-
148942,Dell,Latitude 7400,BGKYW33,West Campus,C302
148505,Dell,Latitude 7400,9LFYW33,West Campus,C302
148477,Dell,Latitude 7400,JDX8X33,West Campus,C302
148501,Dell,Latitude 7400,F9HDX33,West Campus,C302
148510,Dell,Latitude 7400,CWNDX33,West Campus,C302
148466,Dell,Latitude 7400,1NX8X33,West Campus,C302
132250,HP,6200 Pro SFF,MXL1290DS6,District Office,A101
148484,Dell,Latitude 7400,3XVYW33,West Campus,C302
132256,HP,6200 Pro SFF,SMXL1290DSJ,Maintenance and Security,-
132258,HP,6200 Pro SFF,SMXL1290DSH,Maintenance and Security,-
148470,Dell,Latitude 7400,9X19X33,West Campus,C302
148493,Dell,Latitude 7400,1MHDX33,West Campus,C302
132261,HP,6200 Pro SFF,MXL1290DSF,Maintenance and Security,-
148507,Dell,Latitude 7400,FWNDX33,West Campus,C302
148482,Dell,Latitude 7400,4HX8X33,West Campus,C302
148506,Dell,Latitude 7400,FSVDX33,West Campus,C302
148467,Dell,Latitude 7400,CKX8X33,West Campus,C302
148492,Dell,Latitude 7400,GSNDX33,West Campus,C302
132974,HP,6200 Pro SFF,MXL2051V4P,Maintenance and Security,MS180A
148488,Dell,Latitude 7400,GY19X33,West Campus,C302
132980,HP,6200 Pro SFF,MXL2051V5W,District Office,A101
148502,Dell,Latitude 7400,41PDX33,West Campus,C302
148483,Dell,Latitude 7400,2GX8X33,West Campus,C302
148465,Dell,Latitude 7400,1KX8X33,West Campus,C302
148496,Dell,Latitude 7400,4WNDX33,West Campus,C302
148474,Dell,Latitude 7400,HVVYW33,West Campus,C302
148487,Dell,Latitude 7400,FSVYW33,West Campus,C302
132991,HP,6200 Pro SFF,MXL2051V2G,Maintenance and Security,-
132995,HP,6200 Pro SFF,MXL2051V5F,Maintenance and Security,MS150
148504,Dell,Latitude 7400,1TVDX33,West Campus,C302
132998,HP,6200 Pro SFF,MXL2051V67,Maintenance and Security,-
148473,Dell,Latitude 7400,9VVYW33,West Campus,C302
133000,HP,6200 Pro SFF,MXL2051V0P,Maintenance and Security,MS142A
133001,HP,6200 Pro SFF,MXL2051V5B,District Office,-
148491,Dell,Latitude 7400,4WVDX33,West Campus,C302
148499,Dell,Latitude 7400,FYNDX33,West Campus,C302
133005,HP,6200 Pro SFF,MXL2051V3B,District Office,A101
133007,HP,6200 Pro SFF,MXL2051V4R,District Office,A101
148512,Dell,Latitude 7400,DPQYW33,West Campus,C302
148485,Dell,Latitude 7400,9QVYW33,West Campus,C302
133014,HP,6200 Pro SFF,2UA2070XL9,Maintenance and Security,A130
133015,HP,6200 Pro SFF,MXL2071L4D,District Office,A101
148509,Dell,Latitude 7400,DYNDX33,West Campus,C302
148495,Dell,Latitude 7400,FLHDX33,West Campus,C302
148481,Dell,Latitude 7400,DVVYW33,West Campus,C302
148498,Dell,Latitude 7400,DQNDX33,West Campus,C302
148475,Dell,Latitude 7400,1DX8X33,West Campus,C302
133073,HP,6200 Pro SFF,MXL2051V13,District Office,A101
148490,Dell,Latitude 7400,CCHDX33,West Campus,C302
148471,Dell,Latitude 7400,3NX8X33,West Campus,C302
148508,Dell,Latitude 7400,J0PDX33,West Campus,C302
133079,HP,6200 Pro SFF,MXL2051V5M,District Office,A101
133080,HP,6200 Pro SFF,MXL2051V65,District Office,D102
148479,Dell,Latitude 7400,GLX8X33,West Campus,C302
148478,Dell,Latitude 7400,9XVYW33,West Campus,C302
133298,HP,6200 Pro SFF,MXL2091TP1,District Office,A101
148486,Dell,Latitude 7400,HQVYW33,West Campus,C302
148494,Dell,Latitude 7400,HMHDX33,West Campus,C302
148489,Dell,Latitude 7400,6JKYW33,West Campus,C302
133306,HP,6200 Pro SFF,MXL2091TNK,District Office,A220
133307,HP,6200 Pro SFF,MXL2091TNJ,District Office,A219
148480,Dell,Latitude 7400,9SVYW33,West Campus,C302
148497,Dell,Latitude 7400,8QNDX33,West Campus,C302
148468,Dell,Latitude 7400,2MX8X33,West Campus,C302
148472,Dell,Latitude 7400,7JX8X33,West Campus,C302
148500,Dell,Latitude 7400,2VNDX33,West Campus,C302
148476,Dell,Latitude 7400,7Y19X33,West Campus,C302
133320,HP,6200 Pro SFF,MXL2091TPF,District Office,A101
133321,HP,6200 Pro SFF,MXL2091TNL,District Office,C217
148503,Dell,Latitude 7400,91PDX33,West Campus,C302
148511,Dell,Latitude 7400,BTVDX33,West Campus,C302
148310,Dell,Latitude 7400,3JZ6353,West Campus,C302
133327,HP,6200 Pro SFF,MXL2091TPH,District Office,A101
133690,HP,6200 Pro SFF,MXL2130LG1,District Office,A207
133692,HP,6200 Pro SFF,MXL2130LL0,District Office,A101
133693,HP,6200 Pro SFF,MXL2130LJ7,District Office,A101
133694,HP,6200 Pro SFF,MXL2130LL1,District Office,A101
133698,HP,6200 Pro SFF,MXL2130LM2,Maintenance and Security,-
135254,HP,6300 Pro MT,MXL2321WHP,Maintenance and Security,MS182
135520,HP,6300 Pro SFF,MXL2321KVP,Maintenance and Security,MS180A
135521,HP,6300 Pro SFF,MXL2321KVS,Maintenance and Security,MS180A
135522,HP,6300 Pro SFF,MXL2321KQ3,District Office,-
135524,HP,6300 Pro SFF,MXL2321KX2,Maintenance and Security,MS180A
135525,HP,6300 Pro SFF,MXL2321KX8,District Office,-
135527,HP,6300 Pro SFF,MXL2321KQT,Maintenance and Security,MS180A
135528,HP,6300 Pro SFF,MXL2321KQR,Maintenance and Security,MS180A
135530,HP,6300 Pro SFF,MXL2321KVQ,Maintenance and Security,MS180A
135531,HP,6300 Pro SFF,MXL2321KVR,District Office,A107
135532,HP,6300 Pro SFF,MXL2321KDF,District Office,A101
135533,HP,6300 Pro SFF,MXL2321KQM,District Office,C116
135534,HP,6300 Pro SFF,MXL2321KQP,Maintenance and Security,MS180A
135535,HP,6300 Pro SFF,MXL2321KX7,Maintenance and Security,MS173
135536,HP,6300 Pro SFF,MXL2321KXC,District Office,-
135537,HP,6300 Pro SFF,MXL2321KXD,Maintenance and Security,AS201
135538,HP,6300 Pro SFF,MXL2321KQQ,District Office,A101
136241,HP,6300 Pro SFF,MXL30805YK,Maintenance and Security,MS172
136392,HP,6300 Pro SFF,MXL3080PZ1,Maintenance and Security,-
136403,HP,6300 Pro SFF,MXL3080PZ0,Maintenance and Security,MS189
136818,HP,6300 Pro SFF,MXL3210XZ8,Maintenance and Security,MS180A
136820,HP,6300 Pro SFF,MXL3210XYR,District Office,C246
136822,HP,6300 Pro SFF,MXL3210XZ2,District Office,B213
136824,HP,6300 Pro SFF,MXL3210XY3,District Office,A111
136825,HP,6300 Pro SFF,MXL3210XZ9,Maintenance and Security,MS180A
136826,HP,6300 Pro SFF,MXL3210XXL,District Office,D124
136831,HP,6300 Pro SFF,MXL3210XZ7,District Office,C226
136832,HP,6300 Pro SFF,MXL3210XY1,District Office,B220
136833,HP,6300 Pro SFF,MXL3210XXT,District Office,-
136836,HP,6300 Pro SFF,MXL3210XXQ,District Office,-
136838,HP,6300 Pro SFF,MXL3210XXS,District Office,C116
136856,HP,6300 Pro SFF,MXL3210XYJ,Maintenance and Security,T201
136857,HP,6300 Pro SFF,MXL3210XYL,District Office,A101
136858,HP,6300 Pro SFF,MXL3210XXK,Maintenance and Security,MS180A
136859,HP,6300 Pro SFF,MXL3210XXH,District Office,B204
136860,HP,6300 Pro SFF,MXL3210XYF,District Office,C208
136863,HP,6300 Pro SFF,MXL3210XX2,District Office,-
136864,HP,6300 Pro SFF,MXL3210XX4,District Office,A120
136865,HP,6300 Pro SFF,MXL3210XWT,Maintenance and Security,MS149
136866,HP,6300 Pro SFF,MXL3210XY4,District Office,B214
136867,HP,6300 Pro SFF,MXL3210XXJ,District Office,A111
136869,HP,6300 Pro SFF,MXL3210XX5,Maintenance and Security,T202
136870,HP,6300 Pro SFF,MXL3210XZ4,Maintenance and Security,MS178A
136872,HP,6300 Pro SFF,MXL3210XWW,Maintenance and Security,MS142A
136873,HP,6300 Pro SFF,MXL3210XX1,District Office,A207
136874,HP,6300 Pro SFF,MXL3210XX6,Maintenance and Security,MS130
136875,HP,6300 Pro SFF,MXL3210XX3,Maintenance and Security,MS180A
136876,HP,6300 Pro SFF,MXL3210XWS,Maintenance and Security,MS180A
136877,HP,6300 Pro SFF,MXL3210XY5,West Campus,AG05
136879,HP,6300 Pro SFF,MXL3210XY6,District Office,-
136880,HP,6300 Pro SFF,MXL3210XYC,Maintenance and Security,MS142A
137505,HP,6300 Pro SFF,MXL32317B2,District Office,D206
137507,HP,6300 Pro SFF,MXL323179D,Maintenance and Security,-
137508,HP,6300 Pro SFF,MXL32317BW,Maintenance and Security,MS173
137866,HP,6300 Pro SFF,MXL3361YP1,District Office,-
137867,HP,6300 Pro SFF,MXL3361YNR,Maintenance and Security,MS176B
137868,HP,6300 Pro SFF,MXL3361YNH,Maintenance and Security,MS153
137869,HP,6300 Pro SFF,MXL3361YQT,District Office,D210
137872,HP,6300 Pro SFF,MXL3361YQG,Maintenance and Security,MS154
137873,HP,6300 Pro SFF,MXL3361YPD,Maintenance and Security,MS150
137874,HP,6300 Pro SFF,MXL3361YQ6,District Office,A107
137876,HP,6300 Pro SFF,MXL3361YNK,Maintenance and Security,MS169
137879,HP,6300 Pro SFF,MXL3361YPL,District Office,B105
137880,HP,6300 Pro SFF,MXL3361YPM,District Office,A101
137881,HP,6300 Pro SFF,MXL3361YQC,District Office,A101
137882,HP,6300 Pro SFF,MXL3361YNC,District Office,D232
138234,HP,6300 Pro SFF,MXL3381M3N,District Office,C226
137895,HP,Elite 8300 AIO,MXL3370MMZ,District Office,A101
133923,HP,Elite 8300 MT,2UA2290DPF,District Office,-
133924,HP,Elite 8300 MT,2UA2290DM8,District Office,B103
133928,HP,Elite 8300 MT,2UA2290DP9,District Office,A101
133929,HP,Elite 8300 MT,2UA2290DP3,Northwest Campus,B209
133930,HP,Elite 8300 MT,2UA2290DSG,District Office,-
136003,HP,Elite 8300 MT,MXL30607T4,Maintenance and Security,MS109
136004,HP,Elite 8300 MT,MXL30607SX,District Office,A103
136005,HP,Elite 8300 MT,MXL30607SY,District Office,A222
136006,HP,Elite 8300 MT,MXL30607T6,District Office,A207
133922,HP,Elite 8300 MT,2UA2290DMB,District Office,A127
140192,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D66,District Office,A101
140193,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D61,Northwest Campus,B210
140194,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D67,West Campus,S101
140195,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D62,District Office,A101
140196,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D60,District Office,A101
140197,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D65,District Office,A101
140199,HP,EliteOne 800 G1 Touch AIO 23,MXL4141D63,East Campus,Clements Center
107088,Apple,iMac,SQP8520CN0KM,District Office,B102
107237,Apple,iMac,SQP9030S10KM,District Office,-
126037,Apple,iMac,-,District Office,B104
126308,Apple,iMac,SC02K2A87DNMP,District Office,B107
126309,Apple,iMac,SC02K2A88DNMP,District Office,A101
139656,Apple,iMac,D25MF0LUF8JC,District Office,B102
142297,Apple,iMac,D25Q21TVFY14,District Office,B106
73088,Apple,Mac mini,G87341PJYL3,District Office,A120
90137,Apple,Mac mini,C07NM1Y5G1J2,District Office,A111
135237,Apple,Mac mini,C07JD4F1DWYM,Maintenance and Security,MS189
139198,Apple,Mac mini,C07M60XADY3H,District Office,-
126313,Apple,Mac mini,C07K11MHDY3H,District Office,-
139200,HP,ProDesk 600 G1 SFF, MXL4060KXC,Maintenance and Security,MS143
139201,HP,ProDesk 600 G1 SFF,MXL4060KXL,Maintenance and Security,MS180A
139203,HP,ProDesk 600 G1 SFF,MXL4060KX8,Maintenance and Security,MS100
139205,HP,ProDesk 600 G1 SFF,MXL4060KXB,Maintenance and Security,MS143
139208,HP,ProDesk 600 G1 SFF,MXL4060KXF,District Office,B116
139511,HP,ProDesk 600 G1 SFF,MXL4060VDB,District Office,D119
139512,HP,ProDesk 600 G1 SFF,MXL4060VBH,District Office,B214
139514,HP,ProDesk 600 G1 SFF,MXL4060VDH,West Campus,E107
139515,HP,ProDesk 600 G1 SFF,MXL4060VC8,District Office,b231
139516,HP,ProDesk 600 G1 SFF,MXL4060V9R,District Office,-
139517,HP,ProDesk 600 G1 SFF,MXL4060VCM,District Office,D121
139518,HP,ProDesk 600 G1 SFF,MXL4060VCL,Maintenance and Security,MS143
139519,HP,ProDesk 600 G1 SFF,MXL4060VCK,District Office,B117
139520,HP,ProDesk 600 G1 SFF,MXL4060VCV,Maintenance and Security,MS171
139533,HP,ProDesk 600 G1 SFF,MXL4060V9Q,Maintenance and Security,MS185
139534,HP,ProDesk 600 G1 SFF,MXL4060VB6,District Office,C208
139536,HP,ProDesk 600 G1 SFF,MXL4060VDF,District Office,D103
139537,HP,ProDesk 600 G1 SFF,MXL4060VCB,District Office,A101
139538,HP,ProDesk 600 G1 SFF,MXL4060VCJ,Northwest Campus,A121
139539,HP,ProDesk 600 G1 SFF,MXL4060VD1,District Office,A101
139540,HP,ProDesk 600 G1 SFF,MXL4060VC4,District Office,C231
139541,HP,ProDesk 600 G1 SFF,MXL4060VC5,District Office,-
139542,HP,ProDesk 600 G1 SFF,MXL4060VCN,West Campus,E107
139544,HP,ProDesk 600 G1 SFF,MXL4060VDG,District Office,D124
139545,HP,ProDesk 600 G1 SFF,MXL4060VDJ,District Office,B229
139547,HP,ProDesk 600 G1 SFF,MXL4060V9C,District Office,D113
139549,HP,ProDesk 600 G1 SFF,MXL4060VCF,Maintenance and Security,MS115
139551,HP,ProDesk 600 G1 SFF,MXL4060VCT,District Office,A101
139552,HP,ProDesk 600 G1 SFF,MXL4060VDC,District Office,C115
139553,HP,ProDesk 600 G1 SFF,MXL4060VCH,District Office,A101
139554,HP,ProDesk 600 G1 SFF,MXL4060VDD,District Office,B214
139555,HP,ProDesk 600 G1 SFF,MXL4060VDR,District Office,B121
139557,HP,ProDesk 600 G1 SFF,MXL4060VD8,District Office,A179a
139558,HP,ProDesk 600 G1 SFF,MXL4060VD7,Maintenance and Security,MS153
139560,HP,ProDesk 600 G1 SFF,MXL4060VCS,Maintenance and Security,MS114
139561,HP,ProDesk 600 G1 SFF,MXL4060VD4,District Office,D114
140142,HP,ProDesk 600 G1 SFF,MXL4141R35,District Office,D103
140143,HP,ProDesk 600 G1 SFF,MXL4141R4F,District Office,C120
140144,HP,ProDesk 600 G1 SFF,MXL4141R34,Maintenance and Security,MS100
140145,HP,ProDesk 600 G1 SFF,MXL4141R30,District Office,D134
140146,HP,ProDesk 600 G1 SFF,MXL4141R3P,Maintenance and Security,MS178
140147,HP,ProDesk 600 G1 SFF,MXL4141R4J,Maintenance and Security,MS146
140148,HP,ProDesk 600 G1 SFF,MXL4141R4H,District Office,A101
140149,HP,ProDesk 600 G1 SFF,MXL4141R4G,District Office,D232
140150,HP,ProDesk 600 G1 SFF,MXL4141R49,District Office,C123
140152,HP,ProDesk 600 G1 SFF,MXL4141R42,Maintenance and Security,MS170
140153,HP,ProDesk 600 G1 SFF,MXL4141R48,District Office,D101
140154,HP,ProDesk 600 G1 SFF,MXL4141R37,Truck Driver Training,T105
140155,HP,ProDesk 600 G1 SFF,MXL4141R3B,Maintenance and Security,MS143
140156,HP,ProDesk 600 G1 SFF,MXL4141R39,District Office,D210
140158,HP,ProDesk 600 G1 SFF,MXL4141R3L,District Office,D113
140159,HP,ProDesk 600 G1 SFF,MXL4141R44,District Office,C117
140160,HP,ProDesk 600 G1 SFF,MXL4141R43,Maintenance and Security,MS142A
140161,HP,ProDesk 600 G1 SFF,MXL4141R3G,District Office,D239
140162,HP,ProDesk 600 G1 SFF,MXL4141R31,District Office,B220
140163,HP,ProDesk 600 G1 SFF,MXL4141R3D,District Office,B215
140164,HP,ProDesk 600 G1 SFF,MXL4141R4D,District Office,B204
140165,HP,ProDesk 600 G1 SFF,MXL4141R3N,District Office,A101
140168,HP,ProDesk 600 G1 SFF,MXL4141R3S,District Office,A217
140169,HP,ProDesk 600 G1 SFF,MXL4141R4B,District Office,C212
140170,HP,ProDesk 600 G1 SFF,MXL4141R4K,District Office,C214
140171,HP,ProDesk 600 G1 SFF,MXL4141R46,District Office,-
140172,HP,ProDesk 600 G1 SFF,MXL4141R38,Maintenance and Security,MS153
140173,HP,ProDesk 600 G1 SFF,MXL4141R3W,District Office,C131
140174,HP,ProDesk 600 G1 SFF,MXL4141R3V,West Campus,C133
140177,HP,ProDesk 600 G1 SFF,MXL4141R41,District Office,C120
140178,HP,ProDesk 600 G1 SFF,MXL4141R45,District Office,A101
140179,HP,ProDesk 600 G1 SFF,MXL4141R3K,Maintenance and Security,MS181
140181,HP,ProDesk 600 G1 SFF,MXL4141R3J,District Office,C120
140184,HP,ProDesk 600 G1 SFF,MXL4141R2Z,District Office,A101
140185,HP,ProDesk 600 G1 SFF,MXL4141R4C,District Office,A101
140186,HP,ProDesk 600 G1 SFF,MXL4141R36,District Office,D206
140187,HP,ProDesk 600 G1 SFF,MXL4141R33,District Office,A227
140692,HP,ProDesk 600 G1 SFF,MXL4192PXM,District Office,D214
140693,HP,ProDesk 600 G1 SFF,MXL4192PXT,District Office,-
140695,HP,ProDesk 600 G1 SFF,MXL4192PY3,District Office,D206
140696,HP,ProDesk 600 G1 SFF,MXL4192PXL,District Office,D209
140698,HP,ProDesk 600 G1 SFF,MXL4192PY8,Maintenance and Security,MS193
140699,HP,ProDesk 600 G1 SFF,MXL4192PY7,Maintenance and Security,AS201
140701,HP,ProDesk 600 G1 SFF,MXL4192PXX,District Office,D206
140702,HP,ProDesk 600 G1 SFF,MXL4192PXK,District Office,D124
140703,HP,ProDesk 600 G1 SFF,MXL4192PYK,West Campus,E202
140704,HP,ProDesk 600 G1 SFF,MXL4192PYS,DMAFB,A100E
140705,HP,ProDesk 600 G1 SFF,MXL4192PZ1,District Office,C128
140706,HP,ProDesk 600 G1 SFF,MXL4192PXN,Northwest Campus,C317
140707,HP,ProDesk 600 G1 SFF,MXL4192PZC,District Office,D232
140709,HP,ProDesk 600 G1 SFF,MXL4192PZB,District Office,B117
140710,HP,ProDesk 600 G1 SFF,MXL4192PZF,District Office,-
140711,HP,ProDesk 600 G1 SFF,MXL4192PYL,District Office,A101
140712,HP,ProDesk 600 G1 SFF,MXL4192PZT,District Office,A221
140714,HP,ProDesk 600 G1 SFF,MXL4192Q01,West Campus,H109
140715,HP,ProDesk 600 G1 SFF,MXL4192Q00,District Office,B214
140716,HP,ProDesk 600 G1 SFF,MXL4192PYT,District Office,D124
140717,HP,ProDesk 600 G1 SFF,MXL4192PZP,District Office,C236
140719,HP,ProDesk 600 G1 SFF,MXL4192PZ2,District Office,C210
140720,HP,ProDesk 600 G1 SFF,MXL4192PZD,District Office,C233
140721,HP,ProDesk 600 G1 SFF,MXL4192PYV,District Office,D121
139285,HP,ProDesk 600 G1 TWR,MXL4060W81,District Office,C115
139286,HP,ProDesk 600 G1 TWR,MXL4060W7T,District Office,C115
139287,HP,ProDesk 600 G1 TWR,MXL4060W7W,District Office,C115
139288,HP,ProDesk 600 G1 TWR,MXL4060W6Y,District Office,C115
139289,HP,ProDesk 600 G1 TWR,MXL4060W70,District Office,C115
139290,HP,ProDesk 600 G1 TWR,MXL4060W6Z,District Office,C115
139291,HP,ProDesk 600 G1 TWR,MXL4060W71,District Office,C115
139292,HP,ProDesk 600 G1 TWR,MXL4060W8C,District Office,-
139293,HP,ProDesk 600 G1 TWR,MXL4060W7D,District Office,C115
139294,HP,ProDesk 600 G1 TWR,MXL4060W7J,District Office,C115
139295,HP,ProDesk 600 G1 TWR,MXL4060W7G,District Office,C115
139296,HP,ProDesk 600 G1 TWR,MXL4060W6V,District Office,C115
139297,HP,ProDesk 600 G1 TWR,MXL4060W6W,District Office,C115
139298,HP,ProDesk 600 G1 TWR,MXL4060W72,District Office,C115
139299,HP,ProDesk 600 G1 TWR,MXL4060W80,District Office,C115
139300,HP,ProDesk 600 G1 TWR,MXL4060W7Q,District Office,C115
139301,HP,ProDesk 600 G1 TWR,MXL4060W6N,District Office,C115
139302,HP,ProDesk 600 G1 TWR,MXL4060W75,District Office,C115
139304,HP,ProDesk 600 G1 TWR,MXL4060W6X,District Office,C115
140167,HP,ProDesk 600 G2 SFF,MXL4141R3R,District Office,A101
142677,HP,ProDesk 600 G2 SFF,MXL60315Q5,District Office,D121
142678,HP,ProDesk 600 G2 SFF,MXL60315Q4,District Office,C236
142679,HP,ProDesk 600 G2 SFF,MXL60315QC,District Office,A101
142682,HP,ProDesk 600 G2 SFF,MXL60315Q1,West Campus,R010
142684,HP,ProDesk 600 G2 SFF,MXL60315QB,District Office,B117
142685,HP,ProDesk 600 G2 SFF,MXL60315P6,District Office,A101
142686,HP,ProDesk 600 G2 SFF,MXL60315P0,District Office,C213
142687,HP,ProDesk 600 G2 SFF,MXL60315P8,Maintenance and Security,MS104
142689,HP,ProDesk 600 G2 SFF,MXL60315NW,District Office,D214
142690,HP,ProDesk 600 G2 SFF,MXL60315NT,Maintenance and Security,MS147
142693,HP,ProDesk 600 G2 SFF,MXL60315NR,District Office,D238
142694,HP,ProDesk 600 G2 SFF,MXL60315NX,District Office,C212
142706,HP,ProDesk 600 G2 SFF,MXL60317M8,District Office,C209
142707,HP,ProDesk 600 G2 SFF,MXL60317MK,District Office,B214
142708,HP,ProDesk 600 G2 SFF,MXL60317LT,District Office,A101
142710,HP,ProDesk 600 G2 SFF,MXL60317M0,West Campus,E107
142711,HP,ProDesk 600 G2 SFF,MXL60317M7,District Office,A101
142712,HP,ProDesk 600 G2 SFF,MXL60317LW,District Office,C241
142714,HP,ProDesk 600 G2 SFF,MXL60317LX,District Office,A230
142715,HP,ProDesk 600 G2 SFF,MXL60317LY,Maintenance and Security,MS182
142716,HP,ProDesk 600 G2 SFF,MXL6101745,District Office,A101
110513,HP,Z200 TWR,2UA0340NJH,District Office,A102
110517,HP,Z200 TWR,2UA0340NJB,District Office,-
110518,HP,Z200 TWR,2UA0340NJ9,Maintenance and Security,MS130
110520,HP,Z200 TWR,2UA0340NJC,District Office,-
132322,HP,Z210 MT,S2UA1371T72,Maintenance and Security,MS171
132323,HP,Z210 MT,S2UA1371T6C,District Office,A120
137912,HP,Z220 SFF,2UA3361M2S,District Office,A101
137914,HP,Z220 SFF,2UA3361M2X,Maintenance and Security,MS173
137919,HP,Z220 SFF,2UA3361M2W,Maintenance and Security,MS117
